id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,coordinate
8.12332E+17,Serviced apartment in New York · 3 bedrooms · 6 beds · 3 baths,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,595,1,0,,,307,273,0,Exempt,"40.7633985983156,-73.9810068836614"
8.12333E+17,Serviced apartment in New York · 3 bedrooms · 6 beds · 3 baths,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,744,1,0,,,307,273,0,Exempt,"40.7633980584764,-73.9818891452937"
8.12334E+17,Serviced apartment in New York · 3 bedrooms · 6 beds · 3 baths,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,432,1,0,,,307,256,0,Exempt,"40.76534,-73.98022"
8.12334E+17,Serviced apartment in New York · 3 bedrooms · 6 beds · 3 baths,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,432,1,0,,,307,256,0,Exempt,"40.7654622751348,-73.9808962065164"
8.12334E+17,Serviced apartment in New York · 3 bedrooms · 6 beds · 3 baths,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,432,1,0,,,307,256,0,Exempt,"40.7641315790632,-73.9804034061314"
8.12335E+17,Serviced apartment in New York · 2 bedrooms · 4 beds · 2 baths,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,397,1,0,,,307,275,0,Exempt,"40.7655963486312,-73.9802118197337"
8.12336E+17,Serviced apartment in New York · 2 bedrooms · 4 beds · 2 baths,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,397,1,0,,,307,275,0,Exempt,"40.7636094953954,-73.9803223039655"
8.12336E+17,Serviced apartment in New York · 2 bedrooms · 4 beds · 2 baths,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,496,1,0,,,307,275,0,Exempt,"40.7641100613459,-73.9822189315186"
8.12337E+17,Serviced apartment in New York · 2 bedrooms · 4 beds · 2 baths,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,288,1,0,,,307,265,0,Exempt,"40.7641271915327,-73.9804468670751"
8.12337E+17,Serviced apartment in New York · 2 bedrooms · 4 beds · 2 baths,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,288,1,0,,,307,265,0,Exempt,"40.7636484530108,-73.9822572562943"
8.12337E+17,Serviced apartment in New York · 2 bedrooms · 4 beds · 2 baths,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,288,1,0,,,307,265,0,Exempt,"40.7636174816946,-73.9821175069628"
8.12338E+17,Serviced apartment in New York · 1 bedroom · 2 beds · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,198,1,0,,,307,286,0,Exempt,"40.7650900777175,-73.9803052364674"
8.12338E+17,Serviced apartment in New York · 1 bedroom · 2 beds · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,198,1,0,,,307,287,0,Exempt,"40.7636549610417,-73.9819264185387"
8.12339E+17,Serviced apartment in New York · 1 bedroom · 2 beds · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,198,1,0,,,307,286,0,Exempt,"40.7649073811845,-73.9823593126882"
8.1234E+17,Serviced apartment in New York · 1 bedroom · 2 beds · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,144,1,0,,,307,279,0,Exempt,"40.76543945846,-73.9816300553632"
8.1234E+17,Serviced apartment in New York · 1 bedroom · 2 beds · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,144,1,0,,,307,279,0,Exempt,"40.7657172064218,-73.981747569397"
8.1234E+17,Serviced apartment in New York · 1 bedroom · 2 beds · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,144,1,0,,,307,279,0,Exempt,"40.7638396204404,-73.9802380397704"
8.12342E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,132,1,0,,,307,220,0,Exempt,"40.7637,-73.98085"
8.12342E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,132,1,0,,,307,220,0,Exempt,"40.76344,-73.98181"
8.12343E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,165,1,1,7/31/2023,0.47,307,220,1,Exempt,"40.7648701864696,-73.9802214896644"
8.12344E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,168,1,1,8/11/2023,0.57,307,303,1,Exempt,"40.765169804251,-73.980213695171"
8.12344E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,168,1,0,,,307,303,0,Exempt,"40.7634125875835,-73.9809369041939"
8.12345E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,168,1,0,,,307,303,0,Exempt,"40.7639373247383,-73.9822222836308"
8.12346E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,156,1,0,,,307,260,0,Exempt,"40.7635056239944,-73.9822854789353"
8.12346E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,195,1,0,,,307,260,0,Exempt,"40.76407,-73.98237"
8.12347E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,156,1,1,4/11/2023,0.17,307,258,1,Exempt,"40.7655517852883,-73.9808392678882"
8.12363E+17,Rental unit in New York · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,280231312,Devin,Manhattan,Midtown,Entire home/apt,671,1,17,9/13/2023,2.22,1,100,17,Exempt,"40.7663206860924,-73.9780001054183"
8.12364E+17,Home in Queens · ★5.0 · 3 bedrooms · 5 beds · 2 baths,496749638,B,Queens,South Ozone Park,Entire home/apt,393,30,8,8/25/2023,1.14,2,357,8,,"40.6640617850509,-73.8123331300353"
8.12422E+17,Hotel in New York · 4 bedrooms · 4 beds · 4 baths,496944100,RoomPicks,Manhattan,SoHo,Private room,2369,1,0,,,307,20,0,Exempt,"40.7195718498874,-74.0009238936118"
8.12422E+17,Hotel in New York · 4 bedrooms · 4 beds · 4 baths,496944100,RoomPicks,Manhattan,Chinatown,Private room,2369,1,0,,,307,20,0,Exempt,"40.7186365570148,-74.0012187710735"
8.12422E+17,Hotel in New York · 4 bedrooms · 4 beds · 4 baths,496944100,RoomPicks,Manhattan,SoHo,Private room,2369,1,0,,,307,20,0,Exempt,"40.720850842925,-74.0006655599827"
8.12423E+17,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,113723310,MyNyHousing,Manhattan,Upper West Side,Entire home/apt,165,30,1,8/6/2023,0.52,66,351,1,,"40.7848984807166,-73.9744759887453"
8.12431E+17,Hotel in New York · 4 bedrooms · 4 beds · 4 baths,496944100,RoomPicks,Manhattan,SoHo,Private room,9313,1,0,,,307,0,0,Exempt,"40.7189954457491,-74.0007058471435"
8.12431E+17,Hotel in New York · 4 bedrooms · 4 beds · 4 baths,496944100,RoomPicks,Manhattan,SoHo,Private room,9313,1,0,,,307,0,0,Exempt,"40.7193505887758,-73.999218979139"
8.12431E+17,Hotel in New York · 4 bedrooms · 4 beds · 4 baths,496944100,RoomPicks,Manhattan,SoHo,Private room,9313,1,0,,,307,0,0,Exempt,"40.7190118252997,-73.9994607612195"
8.12434E+17,Rental unit in New York · 1 bedroom · 1 bed · 2 shared baths,497746652,Leo,Manhattan,Harlem,Private room,88,30,0,,,6,352,0,,"40.8040929576398,-73.9566663722739"
8.12435E+17,Hotel in New York · 4 bedrooms · 4 beds · 4 baths,496944100,RoomPicks,Manhattan,SoHo,Private room,3560,1,0,,,307,68,0,Exempt,"40.72045,-73.999"
8.12435E+17,Hotel in New York · 4 bedrooms · 4 beds · 4 baths,496944100,RoomPicks,Manhattan,Little Italy,Private room,3560,1,0,,,307,68,0,Exempt,"40.7186606370357,-73.9992140934021"
8.12435E+17,Hotel in New York · 4 bedrooms · 4 beds · 4 baths,496944100,RoomPicks,Manhattan,SoHo,Private room,3560,1,0,,,307,68,0,Exempt,"40.7195938583619,-74.0010783798657"
8.12438E+17,Hotel in New York · 4 bedrooms · 8 beds · 4 baths,496944100,RoomPicks,Manhattan,SoHo,Private room,1920,1,0,,,307,66,0,Exempt,"40.7210013975136,-74.0009475103947"
8.12439E+17,Hotel in New York · 4 bedrooms · 8 beds · 4 baths,496944100,RoomPicks,Manhattan,SoHo,Private room,1920,1,0,,,307,66,0,Exempt,"40.7191021594079,-74.0010572101306"
8.12439E+17,Hotel in New York · 4 bedrooms · 8 beds · 4 baths,496944100,RoomPicks,Manhattan,SoHo,Private room,1920,1,0,,,307,66,0,Exempt,"40.7186611702388,-73.9995205082025"
8.12457E+17,Serviced apartment in New York · ★4.0 · 2 bedrooms · 2 beds · 2 baths,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,100,1,3,8/5/2023,0.41,307,136,3,Exempt,"40.7616554166112,-73.9755842607301"
8.12458E+17,Serviced apartment in New York · 2 bedrooms · 2 beds · 2 baths,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,100,1,2,7/15/2023,0.67,307,136,2,Exempt,"40.7629966491258,-73.9774725564088"
8.12461E+17,Serviced apartment in New York · 2 bedrooms · 2 beds · 2 baths,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,100,1,1,7/27/2023,0.44,307,136,1,Exempt,"40.7614097905476,-73.9772714775915"
8.12464E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,241,1,2,9/2/2023,0.83,307,145,2,Exempt,"40.7614523730427,-73.9757741305535"
8.12465E+17,Serviced apartment in New York · ★4.33 · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,241,1,3,7/30/2023,0.46,307,145,3,Exempt,"40.7635110799209,-73.9766648508803"
8.12481E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496932087,Reservations,Manhattan,Midtown,Entire home/apt,216,1,0,,,51,365,0,Exempt,"40.7529161649913,-73.9864601940189"
8.12482E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496932087,Reservations,Manhattan,Midtown,Entire home/apt,216,1,0,,,51,365,0,Exempt,"40.7533565973356,-73.9864285975333"
8.12482E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496932087,Reservations,Manhattan,Midtown,Entire home/apt,216,1,1,3/12/2023,0.15,51,365,1,Exempt,"40.7530008696828,-73.9844992524663"
8.1249E+17,Serviced apartment in New York · 1 bedroom · 2 beds · 1 bath,496932087,Reservations,Manhattan,Midtown,Entire home/apt,138,1,0,,,51,0,0,Exempt,"40.7527525200268,-73.9843847109473"
8.1249E+17,Serviced apartment in New York · 1 bedroom · 2 beds · 1 bath,496932087,Reservations,Manhattan,Midtown,Entire home/apt,138,1,0,,,51,0,0,Exempt,"40.7510835325061,-73.9862878182085"
8.12491E+17,Serviced apartment in New York · 1 bedroom · 2 beds · 1 bath,496932087,Reservations,Manhattan,Midtown,Entire home/apt,138,1,0,,,51,0,0,Exempt,"40.7517104461564,-73.9863309648742"
8.12491E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496932087,Reservations,Manhattan,Midtown,Entire home/apt,239,1,0,,,51,346,0,Exempt,"40.7532129739029,-73.9864215349361"
8.12492E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496932087,Reservations,Manhattan,Midtown,Entire home/apt,239,1,0,,,51,346,0,Exempt,"40.7532137038088,-73.9856538004189"
8.12492E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496932087,Reservations,Manhattan,Midtown,Entire home/apt,239,1,0,,,51,346,0,Exempt,"40.7532228445499,-73.9864798943491"
8.12493E+17,Serviced apartment in New York · 1 bedroom · 2 beds · 1 bath,496932087,Reservations,Manhattan,Midtown,Entire home/apt,180,1,0,,,51,363,0,Exempt,"40.7527901272841,-73.9843365941096"
8.12493E+17,Serviced apartment in New York · 1 bedroom · 2 beds · 1 bath,496932087,Reservations,Manhattan,Midtown,Entire home/apt,225,1,2,8/16/2023,0.66,51,363,2,Exempt,"40.751067000716,-73.984676088021"
8.12493E+17,Serviced apartment in New York · 1 bedroom · 2 beds · 1 bath,496932087,Reservations,Manhattan,Midtown,Entire home/apt,180,1,0,,,51,363,0,Exempt,"40.7511473056074,-73.9847689752155"
8.12494E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496932087,Reservations,Manhattan,Midtown,Entire home/apt,120,1,0,,,51,357,0,Exempt,"40.7527329895578,-73.9861673709863"
8.12494E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496932087,Reservations,Manhattan,Midtown,Entire home/apt,150,1,1,2/12/2023,0.13,51,357,1,Exempt,"40.7516889196763,-73.9845636259446"
8.12495E+17,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,496932087,Reservations,Manhattan,Midtown,Entire home/apt,120,1,0,,,51,357,0,Exempt,"40.7510401923665,-73.9862935724763"
8.12496E+17,Serviced apartment in New York · 2 bedrooms · 4 beds · 2 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,336,1,0,,,51,361,0,Exempt,"40.7517973986257,-73.9863968016544"
8.12497E+17,Serviced apartment in New York · 2 bedrooms · 4 beds · 2 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,336,1,0,,,51,361,0,Exempt,"40.7516640667424,-73.9863941542843"
8.12497E+17,Home in The Bronx · ★4.0 · 1 bedroom · 2 beds · 1 shared bath,497983868,Doris,Bronx,Schuylerville,Private room,75,30,6,4/30/2023,0.8,1,299,6,,"40.836675,-73.834645"
8.125E+17,Serviced apartment in New York · 2 bedrooms · 4 beds · 2 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,336,1,2,9/18/2023,0.92,51,361,2,Exempt,"40.7529712251717,-73.9841924891334"
8.12501E+17,Serviced apartment in New York · 2 bedrooms · 4 beds · 2 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,138,1,0,,,51,0,0,Exempt,"40.7532239468172,-73.9863103694386"
8.12502E+17,Serviced apartment in New York · 2 bedrooms · 4 beds · 2 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,138,1,0,,,51,0,0,Exempt,"40.7533682755344,-73.9849866288542"
8.12503E+17,Serviced apartment in New York · 2 bedrooms · 4 beds · 2 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,138,1,0,,,51,0,0,Exempt,"40.7512107703183,-73.9845850712781"
8.12512E+17,Serviced apartment in New York · 3 bedrooms · 6 beds · 3 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,504,1,0,,,51,360,0,Exempt,"40.7517056614103,-73.9863115635264"
8.12513E+17,Serviced apartment in New York · 3 bedrooms · 6 beds · 3 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,504,1,0,,,51,360,0,Exempt,"40.7514799279651,-73.9864023963522"
8.12513E+17,Serviced apartment in New York · 3 bedrooms · 6 beds · 3 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,504,1,0,,,51,360,0,Exempt,"40.7532584580676,-73.985826528076"
8.12514E+17,Serviced apartment in New York · 3 bedrooms · 6 beds · 3 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,138,1,0,,,51,0,0,Exempt,"40.7532023064247,-73.9848700230736"
8.12514E+17,Serviced apartment in New York · 3 bedrooms · 6 beds · 3 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,138,1,0,,,51,0,0,Exempt,"40.7533490584884,-73.9862892792044"
8.12514E+17,Serviced apartment in New York · 3 bedrooms · 6 beds · 3 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,138,1,0,,,51,0,0,Exempt,"40.7532270104969,-73.9862177634347"
8.12515E+17,Serviced apartment in New York · 4 bedrooms · 8 beds · 4 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,672,1,0,,,51,358,0,Exempt,"40.7515073799223,-73.9864298353388"
8.12515E+17,Home in Brooklyn · ★4.96 · 1 bedroom · 1 bed · 1 private bath,465545416,The Morency Group,Brooklyn,Canarsie,Private room,95,30,73,9/19/2023,9.78,3,163,73,,"40.63193,-73.90275"
8.12515E+17,Serviced apartment in New York · 4 bedrooms · 8 beds · 4 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,138,1,0,,,51,0,0,Exempt,"40.75125,-73.98609"
8.12516E+17,Serviced apartment in New York · 4 bedrooms · 8 beds · 4 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,138,1,0,,,51,0,0,Exempt,"40.75187,-73.98632"
8.12516E+17,Serviced apartment in New York · 4 bedrooms · 8 beds · 4 baths,496932087,Reservations,Manhattan,Midtown,Entire home/apt,138,1,0,,,51,0,0,Exempt,"40.75193,-73.98437"
8.12525E+17,Rental unit in New York · ★4.90 · 1 bedroom · 2 beds · 1 bath,497802176,Lucineia,Manhattan,Chelsea,Entire home/apt,245,30,40,9/9/2023,5.17,1,309,40,,"40.7490810726352,-73.9967668204001"
8.12595E+17,Home in Jamaica · ★4.86 · 1 bedroom · 2 beds · 1 shared bath,498001771,Enroy,Queens,Jamaica,Private room,128,30,7,9/4/2023,1.63,3,364,7,,"40.6713679547083,-73.7652965228804"
8.12615E+17,Rental unit in Brooklyn · 5 bedrooms · 1 bed · 2 shared baths,3223938,Eugene,Brooklyn,Flatbush,Private room,47,30,0,,,529,305,0,,"40.6436851590921,-73.964574455973"
8.1262E+17,Rental unit in Queens · 1 bedroom · 1 bed · 1 shared bath,497952874,Marco Antonio,Queens,Sunnyside,Private room,80,30,0,,,1,214,0,,"40.7449367593702,-73.9148974478031"
8.12649E+17,Rental unit in Brooklyn · ★4.75 · 4 bedrooms · 4 beds · 1.5 baths,478732286,Rachel,Brooklyn,Bedford-Stuyvesant,Entire home/apt,444,30,28,9/24/2023,3.94,5,361,28,,"40.6960835273446,-73.9433098761709"
8.1265E+17,Rental unit in Staten Island · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,389706319,Noura,Staten Island,Woodrow,Private room,70,30,3,4/14/2023,0.37,3,365,3,,"40.5456939284512,-74.1909514514247"
8.12723E+17,Serviced apartment in New York · ★4.60 · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,Manhattan,Midtown,Entire home/apt,241,1,10,8/20/2023,1.57,307,145,10,Exempt,"40.7621396099505,-73.9753267729831"
8.12824E+17,Rental unit in Brooklyn · 2 bedrooms · 2 beds · 1 bath,107434423,Blueground,Brooklyn,Clinton Hill,Entire home/apt,329,31,0,,,602,119,0,,"40.6819309,-73.9671668"
8.1288E+17,Home in Jamaica · ★4.0 · 1 bedroom · 1 bed · 1 private bath,498001771,Enroy,Queens,Springfield Gardens,Private room,253,30,5,8/26/2023,1.5,3,365,5,,"40.6668292224299,-73.7685203550658"
8.12888E+17,Home in Jamaica · ★4.75 · 1 bedroom · 1 bed · 1 private bath,498001771,Enroy,Queens,Springfield Gardens,Private room,106,30,4,5/11/2023,0.65,3,365,4,,"40.6694007018651,-73.7652313436538"
8.12888E+17,Rental unit in New York · ★4.11 · 1 bedroom · 1 bed · 1 bath,498057029,Rachel,Manhattan,Chinatown,Entire home/apt,219,30,9,9/17/2023,1.19,1,100,9,,"40.7163386467477,-73.9983430423278"
8.12903E+17,Hotel in New York · 4 bedrooms · 8 beds · 4 baths,496944100,RoomPicks,Manhattan,Upper West Side,Private room,2399,1,0,,,307,278,0,Exempt,"40.7811582699749,-73.9809913514073"
8.12903E+17,Hotel in New York · 4 bedrooms · 8 beds · 4 baths,496944100,RoomPicks,Manhattan,Upper West Side,Private room,1919,1,0,,,307,278,0,Exempt,"40.7816885115623,-73.9815393803898"
8.12903E+17,Hotel in New York · 4 bedrooms · 8 beds · 4 baths,496944100,RoomPicks,Manhattan,Upper West Side,Private room,1919,1,0,,,307,278,0,Exempt,"40.7813301249292,-73.9809195436726"
8.12905E+17,Rental unit in Brooklyn · 5 bedrooms · 1 bed · 2 shared baths,3223938,Eugene,Brooklyn,Flatbush,Private room,44,90,0,,,529,50,0,,"40.6436855681174,-73.9660300186444"
8.12905E+17,Hotel in New York · 3 bedrooms · 6 beds · 3 baths,496944100,RoomPicks,Manhattan,Upper West Side,Private room,2399,1,2,5/20/2023,0.37,307,278,2,Exempt,"40.78331,-73.98154"
8.12905E+17,Hotel in New York · 3 bedrooms · 6 beds · 3 baths,496944100,RoomPicks,Manhattan,Upper West Side,Private room,1919,1,0,,,307,339,0,Exempt,"40.7810178784057,-73.9796461851781"
8.12906E+17,Hotel in New York · 3 bedrooms · 6 beds · 3 baths,496944100,RoomPicks,Manhattan,Upper West Side,Private room,1919,1,0,,,307,278,0,Exempt,"40.7816813897893,-73.9814151372728"
8.12909E+17,Hotel in New York · 2 bedrooms · 4 beds · 2 baths,496944100,RoomPicks,Manhattan,Upper West Side,Private room,1279,1,0,,,307,278,0,Exempt,"40.78133,-73.9792"
8.1291E+17,Hotel in New York · 2 bedrooms · 4 beds · 2 baths,496944100,RoomPicks,Manhattan,Upper West Side,Private room,1279,1,0,,,307,278,0,Exempt,"40.78119,-73.98146"
8.12911E+17,Hotel in New York · 2 bedrooms · 4 beds · 2 baths,496944100,RoomPicks,Manhattan,Upper West Side,Private room,1599,1,0,,,307,278,0,Exempt,"40.7809982656179,-73.9798536322609"
8.12912E+17,Rental unit in Brooklyn · 5 bedrooms · 1 bed · 2 shared baths,3223938,Eugene,Brooklyn,Flatbush,Private room,42,90,0,,,529,51,0,,"40.6433587687874,-73.9645395646987"
8.12915E+17,Hotel in New York · ★4.20 · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,Manhattan,Upper West Side,Private room,399,1,10,4/5/2023,1.29,307,349,10,Exempt,"40.7814544441725,-73.9809890296784"
8.12916E+17,Hotel in New York · 1 bedroom · 1 bed · 1 bath,496944100,RoomPicks,Manhattan,Upper West Side,Private room,399,1,0,,,307,349,0,Exempt,"40.7831089975479,-73.9798949797078"
8.12918E+17,Hotel in New York · 1 bedroom · 2 beds · 1 bath,496944100,RoomPicks,Manhattan,Upper West Side,Private room,799,1,0,,,307,278,0,Exempt,"40.7829223000852,-73.9792061058409"
8.12919E+17,Hotel in New York · ★5.0 · 1 bedroom · 2 beds · 1 bath,496944100,RoomPicks,Manhattan,Upper West Side,Private room,799,1,3,4/22/2023,0.38,307,278,3,Exempt,"40.7812301950273,-73.9792795902259"
8.12919E+17,Rental unit in Brooklyn · 5 bedrooms · 1 bed · 2 shared baths,3223938,Eugene,Brooklyn,Flatbush,Private room,39,90,0,,,529,243,0,,"40.6437365406308,-73.9661943444289"
8.12919E+17,Hotel in New York · 1 bedroom · 2 beds · 1 bath,496944100,RoomPicks,Manhattan,Upper West Side,Private room,799,1,1,2/13/2023,0.13,307,339,1,Exempt,"40.7830544253968,-73.9799720253897"
8.12939E+17,Hotel in New York · 3 bedrooms · 3 beds · 3 baths,496944100,RoomPicks,Manhattan,SoHo,Private room,1408,1,0,,,307,41,0,Exempt,"40.7194324091627,-73.9990203388483"
8.12939E+17,Hotel in New York · 3 bedrooms · 3 beds · 3 baths,496944100,RoomPicks,Manhattan,SoHo,Private room,1408,1,0,,,307,41,0,Exempt,"40.720036924111,-73.9988688412839"
8.12939E+17,Hotel in New York · 3 bedrooms · 3 beds · 3 baths,496944100,RoomPicks,Manhattan,SoHo,Private room,1408,1,0,,,307,41,0,Exempt,"40.7187258832569,-74.0006388651582"
8.12941E+17,Rental unit in Brooklyn · 5 bedrooms · 1 bed · 2 shared baths,3223938,Eugene,Brooklyn,Flatbush,Private room,39,90,0,,,529,335,0,,"40.6437419589659,-73.9650270756581"
8.12941E+17,Hotel in New York · 3 bedrooms · 3 beds · 3 baths,496944100,RoomPicks,Manhattan,SoHo,Private room,6589,1,0,,,307,27,0,Exempt,"40.7204119792715,-73.9988729552044"
